Count,Name,Edition,Foil,Collector Number
2,Fly,afr,,59
1,Guild Thief,afr,,61
1,Mind Flayer,afr,,63
1,Mordenkainen,afr,,64
1,Mordenkainen's Polymorph,afr,,65
1,Pixie Guide,afr,foil,66
1,Power of Persuasion,afr,,67
1,Scion of Stygia,afr,,70
1,Shocking Grasp,afr,,72
1,Silver Raven,afr,,74
2,Soulknife Spy,afr,,75
1,Split the Party,afr,,76
1,Asmodeus the Archfiend,afr,,88
2,Black Dragon,afr,,90
1,Check for Traps,afr,,92
1,Clattering Skeletons,afr,,93
1,Deadly Dispute,afr,,94
1,Demogorgon's Clutches,afr,,96
1,"Ebondeath, Dracolich",afr,,100
1,Fates' Reversal,afr,,102
1,Forsworn Paladin,afr,,104
1,Gelatinous Cube,afr,,105
1,Manticore,afr,,113
1,Reaper's Talisman,afr,,117
2,Sepulcher Ghoul,afr,,118
2,Shambling Ghast,afr,,119
3,Vampire Spawn,afr,,123
1,Warlock Class,afr,,125
1,Armory Veteran,afr,,130
1,Barbarian Class,afr,,131
1,Burning Hands,afr,,135
1,Critical Hit,afr,,137
1,Goblin Javelineer,afr,,144
1,Hoarding Ogre,afr,,146
1,Hoarding Ogre,afr,foil,146
1,Hobgoblin Captain,afr,,148
3,Improvised Weaponry,afr,,150
1,Kick in the Door,afr,,153
1,Magic Missile,afr,,154
1,Plundering Barbarian,afr,,158
2,Price of Loyalty,afr,,159
3,Red Dragon,afr,,160
2,Swarming Goblins,afr,,162
1,Unexpected Windfall,afr,,164
1,Xorn,afr,,167
2,You Find Some Prisoners,afr,,169
1,"Zariel, Archduke of Avernus",afr,,172
4,Bulette,afr,,173
2,Bull's Strength,afr,,174
2,Choose Your Weapon,afr,,175
1,Circle of the Moon Druid,afr,,177
2,Compelled Duel,afr,,178
1,Dire Wolf Prowler,afr,,179
1,Druid Class,afr,foil,180
2,Elturgard Ranger,afr,,182
1,Elturgard Ranger,afr,foil,182
2,Find the Path,afr,,183
3,Gnoll Hunter,afr,,185
1,Green Dragon,afr,,186
1,Hill Giant Herdgorger,afr,,187
1,Inspiring Bard,afr,,189
1,Intrepid Outlander,afr,,191
2,Loathsome Troll,afr,,192
2,Neverwinter Dryad,afr,,195
1,Owlbear,afr,,198
1,Plummet,afr,,199
1,Purple Worm,afr,,201
1,Ranger Class,afr,,202
2,Ranger's Longbow,afr,,203
2,Scaled Herbalist,afr,,204
2,Spoils of the Hunt,afr,,205
3,Underdark Basilisk,afr,,208
1,Wandering Troubadour,afr,,210
1,Werewolf Pack Leader,afr,,211
2,Wild Shape,afr,,212
3,You Find a Cursed Idol,afr,,213
1,You Happen On a Glade,afr,,214
1,You Meet in a Tavern,afr,,215
1,Barrowin of Clan Undurr,afr,,218
1,Bruenor Battlehammer,afr,,219
1,"Farideh, Devil's Chosen",afr,,221
1,Fighter Class,afr,,222
1,Krydle of Baldur's Gate,afr,,226
1,Sorcerer Class,afr,,233
1,Triumphant Adventurer,afr,,237
1,"Volo, Guide to Monsters",afr,foil,238
1,Dungeon Map,afr,,242
1,Fifty Feet of Rope,afr,,244
2,Spare Dagger,afr,,250
9,Evolving Wilds,afr,,256
1,Treasure Vault,afr,foil,261
1,Plains,afr,,262
2,Plains,afr,,263
1,Plains,afr,,265
1,Island,afr,,266
2,Island,afr,,267
1,Island,afr,,268
2,Island,afr,,269
1,Swamp,afr,,271
1,Swamp,afr,,272
3,Forest,afr,,278
1,Forest,afr,foil,278
2,Forest,afr,,279
2,Forest,afr,,280
1,Forest,afr,foil,280
2,Forest,afr,,281
1,Ellywick Tumblestrum,afr,,286
1,Arborea Pegasus,afr,,299
1,Blink Dog,afr,,300
1,Pixie Guide,afr,,309
1,Baleful Beholder,afr,,311
1,"Delina, Wild Mage",afr,,317
1,Neverwinter Dryad,afr,,329
1,Barrowin of Clan Undurr,afr,,336
1,Gretchen Titchwillow,afr,,340
1,"Kalain, Reclusive Painter",afr,,342
2,"Shessra, Death's Whisper",afr,,345
1,Prosperous Innkeeper,afr,foil,402
1,"Galea, Kindler of Hope",afc,foil,1
1,"Prosper, Tome-Bound",afc,foil,2
1,Fey Steed,afc,,5
1,Holy Avenger,afc,,6
1,Mantle of the Ancients,afc,,8
1,Robe of Stars,afc,,11
1,Valiant Endeavor,afc,,13
1,Diviner's Portent,afc,,15
1,Netherese Puzzle-Ward,afc,,17
1,Winged Boots,afc,,20
1,Belt of Giant Strength,afc,,38
1,Song of Inspiration,afc,,42
1,Catti-brie of Mithral Hall,afc,,44
1,Dragonborn Champion,afc,,45
1,Ride the Avalanche,afc,,54
1,"Storvald, Frost Giant Jarl",afc,foil,55
1,Clay Golem,afc,,58
1,Ebony Fly,afc,,60
1,Sword of Hours,afc,,61
1,Angel of Finality,afc,,63
1,Angelic Gift,afc,,64
1,Gryff's Boon,afc,,67
1,Puresteel Paladin,afc,,69
1,Realm-Cloaked Giant // Cast Off,afc,,70
1,"Sram, Senior Edificer",afc,,72
1,Valorous Stance,afc,,76
1,Winds of Rath,afc,,78
1,Brainstorm,afc,,79
1,Curse of Verbosity,afc,,82
1,Eel Umbra,afc,,83
1,Imprisoned in the Moon,afc,,85
1,Prognostic Sphinx,afc,,90
1,Psychic Impetus,afc,,92
1,Riverwise Augur,afc,,93
1,Serum Visions,afc,,94
1,Anger,afc,,113
1,Dire Fleet Daredevil,afc,,121
1,Dragonmaster Outcast,afc,,124
1,Gratuitous Violence,afc,,127
1,Skyline Despot,afc,,140
1,Thunderbreak Regent,afc,,147
1,Abundant Growth,afc,,150
1,Acidic Slime,afc,,151
1,Fertile Ground,afc,,158
1,Greater Good,afc,,160
1,Heroic Intervention,afc,,161
1,Kenrith's Transformation,afc,,162
1,Nature's Lore,afc,,164
1,Paradise Druid,afc,,165
1,Rancor,afc,,167
1,Utopia Sprawl,afc,,172
1,Verdant Embrace,afc,,173
1,Wild Growth,afc,,174
1,Ashen Rider,afc,,175
1,"Atarka, World Render",afc,,176
1,Bant Charm,afc,,178
1,Behemoth Sledge,afc,,180
1,Cold-Eyed Selkie,afc,,183
1,Fleecemane Lion,afc,,185
1,Hostage Taker,afc,,186
1,Knight of Autumn,afc,,187
1,Shielding Plax,afc,,192
1,Arcane Signet,afc,,197
1,Argentum Armor,afc,,198
1,Basilisk Collar,afc,,199
1,Colossus Hammer,afc,,202
1,Dragon's Hoard,afc,,204
1,Explorer's Scope,afc,,205
1,Masterwork of Ingenuity,afc,,209
1,Moonsilver Spear,afc,,212
1,Sol Ring,afc,,215
1,Swiftfoot Boots,afc,,217
1,Sword of the Animist,afc,,218
1,Viridian Longbow,afc,,221
1,Azorius Chancery,afc,,224
1,Bant Panorama,afc,,225
1,Canopy Vista,afc,,227
1,Command Tower,afc,,230
1,Exotic Orchard,afc,,236
1,Flood Plain,afc,,237
1,Fortified Village,afc,,239
1,Grasslands,afc,,242
1,Halimar Depths,afc,,244
1,Lumbering Falls,afc,,247
1,Mishra's Factory,afc,,248
1,Path of Ancestry,afc,,254
1,Port Town,afc,,255
1,Prairie Stream,afc,,256
1,Seaside Citadel,afc,,258
1,Simic Growth Chamber,afc,,260
1,Skycloud Expanse,afc,,261
1,Sungrass Prairie,afc,,264
1,Terramorphic Expanse,afc,,267
1,Thriving Grove,afc,,268
1,Thriving Heath,afc,,269
1,Thriving Isle,afc,,270
1,"Vitu-Ghazi, the City-Tree",afc,,272
1,Tempest Djinn,plist,,467
1,"Yisan, the Wanderer Bard",plist,,485
1,Dig Through Time,plg21,foil,2
1,Bolas's Citadel,plg21,foil,3
1,"Ruff, Underdog Champ",cmb2,,10
1,Time Sidewalk,cmb2,,31
1,Visitor from Planet Q,cmb2,,33
1,Corrupted Key,cmb2,,39
1,Impatient Iguana,cmb2,,55
1,Geometric Weird,cmb2,,69
1,Inspirational Antelope,cmb2,,78
1,Evil Boros Charm,cmb2,,90
1,Aggressive Crag,cmb2,,112
1,"Adeline, Resplendent Cathar",mid,,1
1,Beloved Beggar // Generous Soul,mid,,3
1,Blessed Defiance,mid,,5
1,Borrowed Time,mid,,6
1,Brutal Cathar // Moonrage Brute,mid,,7
1,Candlegrove Witch,mid,,8
1,Cathar Commando,mid,,10
1,Celestus Sanctifier,mid,,12
1,Enduring Angel // Angelic Enforcer,mid,,17
1,Flare of Faith,mid,,19
1,Gavony Dawnguard,mid,,20
2,Gavony Silversmith,mid,,21
1,Gavony Trapper,mid,,22
1,Hedgewitch's Mask,mid,,23
1,Homestead Courage,mid,,24
1,Search Party Captain,mid,,32
1,Sungold Barrage,mid,,36
1,Sunset Revelry,mid,,38
1,Thraben Exorcism,mid,,39
1,Unruly Mob,mid,,40
1,Vanquish the Horde,mid,,41
1,Baithook Angler // Hook-Haunt Drifter,mid,foil,42
2,Consider,mid,,44
1,Delver of Secrets // Insectile Aberration,mid,,47
1,Flip the Switch,mid,foil,54
1,Locked in the Cemetery,mid,,60
1,Secrets of the Key,mid,,73
1,Skaab Wrangler,mid,,75
1,Startle,mid,,78
1,Triskaidekaphile,mid,,81
1,Unblinking Observer,mid,,82
1,Vivisection,mid,,83
1,Bladebrand,mid,,87
1,Blood Pact,mid,,88
1,Bloodline Culling,mid,,89
1,Covert Cutpurse // Covetous Geist,mid,,92
1,Defenestrate,mid,,95
1,Dreadhound,mid,,97
1,Duress,mid,,98
1,Ecstatic Awakener // Awoken Demon,mid,,100
1,Ghoulish Procession,mid,foil,102
1,Graveyard Trespasser // Graveyard Glutton,mid,,104
1,Heirloom Mirror // Inherited Fiend,mid,,105
1,Heirloom Mirror // Inherited Fiend,mid,foil,105
1,Infernal Grasp,mid,,107
1,Lord of the Forsaken,mid,,110
1,Mask of Griselbrand,mid,,111
1,Morkrut Behemoth,mid,,114
1,Novice Occultist,mid,,117
1,Novice Occultist,mid,foil,117
1,Olivia's Midnight Ambush,mid,,118
1,Slaughter Specialist,mid,,122
1,Vengeful Strangler // Strangling Grasp,mid,,126
1,Abandon the Post,mid,foil,127
1,Brimstone Vandal,mid,,130
1,Burn Down the House,mid,foil,131
1,Burn the Accursed,mid,,132
1,Falkenrath Perforator,mid,,136
1,Famished Foragers,mid,,138
1,Festival Crasher,mid,,140
1,Flame Channeler // Embodiment of Flame,mid,,141
2,Harvesttide Infiltrator // Harvesttide Assailant,mid,,143
2,Immolation,mid,,144
2,Moonrager's Slash,mid,,148
1,Purifying Dragon,mid,,155
1,Raze the Effigy,mid,,156
1,Reckless Stormseeker // Storm-Charged Slasher,mid,,157
1,Spellrune Painter // Spellrune Howler,mid,,160
1,Stolen Vitality,mid,,161
1,Stolen Vitality,mid,foil,161
1,Voldaren Stinger,mid,,167
1,Bird Admirer // Wing Shredder,mid,,169
2,Brood Weaver,mid,,173
1,Contortionist Troupe,mid,,178
1,Dawnhart Mentor,mid,,179
1,Defend the Celestus,mid,,182
2,Dryad's Revival,mid,,183
1,Duel for Dominance,mid,,184
1,Harvesttide Sentry,mid,foil,186
1,Hound Tamer // Untamed Pup,mid,,187
1,Howl of the Hunt,mid,,188
1,"Saryth, the Viper's Fang",mid,,197
1,Shadowbeast Sighting,mid,,198
1,Snarling Wolf,mid,,199
1,Storm the Festival,mid,,200
1,Tapping at the Window,mid,,201
1,Dawnhart Wardens,mid,,216
2,Diregraf Rebirth,mid,,220
1,Faithful Mending,mid,,221
1,"Florian, Voldaren Scion",mid,,223
1,Galvanic Iteration,mid,,224
3,Grizzly Ghoul,mid,,226
1,Grizzly Ghoul,mid,foil,226
1,"Ludevic, Necrogenius // Olag, Ludevic's Hubris",mid,,233
1,Rite of Oblivion,mid,,237
1,Sacred Fire,mid,,239
1,Siphon Insight,mid,,241
1,"Vadrik, Astral Archmage",mid,foil,248
1,The Celestus,mid,,252
1,Moonsilver Key,mid,,255
1,Haunted Ridge,mid,,263
1,Plains,mid,,268
1,Island,mid,,270
2,Island,mid,,271
1,Swamp,mid,,273
4,Forest,mid,,276
2,Forest,mid,,277
2,Candlegrove Witch,mid,,287
3,Shady Traveler // Stalking Predator,mid,,291
2,Harvesttide Infiltrator // Harvesttide Assailant,mid,,293
1,Spellrune Painter // Spellrune Howler,mid,,295
3,Tavern Ruffian // Tavern Smasher,mid,,296
2,Bird Admirer // Wing Shredder,mid,,298
2,Burly Breaker // Dire-Strain Demolisher,mid,,299
2,Dawnhart Rejuvenator,mid,,301
2,Outland Liberator // Frenzied Trapbreaker,mid,,303
2,Tireless Hauler // Dire-Strain Brawler,mid,,305
1,Tovolar's Huntmaster // Tovolar's Packleader,mid,foil,306
1,"Tovolar, Dire Overlord // Tovolar, the Midnight Scourge",mid,,311
1,"Liesa, Forgotten Archangel",mid,foil,319
1,Old Stickfingers,mid,,321
12,Island,mid,,381
15,Swamp,mid,,382
1,"Wilhelt, the Rotcleaver",mic,foil,2
1,"Eloise, Nephalia Sleuth",mic,foil,3
1,Cleaver Skaab,mic,,11
1,Curse of Unbinding,mic,,12
1,Drown in Dreams,mic,,13
1,Empty the Laboratory,mic,,14
1,Hordewing Skaab,mic,,15
1,Shadow Kin,mic,,16
1,Crowded Crypt,mic,,17
1,Curse of the Restless Dead,mic,,18
1,Ghouls' Night Out,mic,,19
1,"Gorex, the Tombshell",mic,,20
1,Prowling Geistcatcher,mic,,21
1,Ravenous Rotbelly,mic,,22
1,Tomb Tyrant,mic,,23
1,Visions of Glory,mic,,32
1,Aetherspouts,mic,,97
1,Distant Melody,mic,,98
1,Eternal Skylord,mic,,99
1,Forgotten Creation,mic,,100
1,Havengul Runebinder,mic,,101
1,Hour of Eternity,mic,,102
1,Rooftop Storm,mic,,103
1,Stitcher Geralf,mic,,104
1,Undead Alchemist,mic,,105
1,Army of the Damned,mic,,106
1,Butcher of Malakir,mic,,107
1,Cemetery Reaper,mic,,108
1,Corpse Augur,mic,,109
1,Dark Salvation,mic,,110
1,Death Baron,mic,,111
1,Diregraf Colossus,mic,,112
1,Dread Summons,mic,,113
1,Dreadhorde Invasion,mic,,114
1,Eater of Hope,mic,,115
1,Endless Ranks of the Dead,mic,,116
1,Feed the Swarm,mic,,117
1,Fleshbag Marauder,mic,,118
1,Go for the Throat,mic,,119
1,Gravespawn Sovereign,mic,,120
1,"Liliana, Death's Majesty",mic,,121
1,Liliana's Devotee,mic,,122
1,Liliana's Mastery,mic,,123
1,Lord of the Accursed,mic,,124
1,Midnight Reaper,mic,,125
1,Open the Graves,mic,,126
1,Overseer of the Damned,mic,,127
1,Spark Reaper,mic,,128
1,Syphon Flesh,mic,,129
1,Undead Augur,mic,,130
1,Zombie Apocalypse,mic,,131
1,Diregraf Captain,mic,,148
1,Gisa and Geralf,mic,,150
1,Gleaming Overseer,mic,,151
1,Ruthless Deathfang,mic,,154
1,Arcane Signet,mic,,157
1,Charcoal Diamond,mic,,158
1,Commander's Sphere,mic,,159
1,Sky Diamond,mic,,161
1,Sol Ring,mic,,162
1,Talisman of Dominance,mic,,164
1,Bojuka Bog,mic,,167
1,Choked Estuary,mic,,169
1,Command Tower,mic,,170
1,Darkwater Catacombs,mic,,171
1,Dimir Aqueduct,mic,,172
1,Exotic Orchard,mic,,173
1,Mortuary Mire,mic,,176
1,Myriad Landscape,mic,,177
1,Path of Ancestry,mic,,178
1,Sunken Hollow,mic,,182
1,Tainted Isle,mic,,183
1,Temple of Deceit,mic,,184
1,Unclaimed Territory,mic,,187
1,Arbor Elf,pw21,,1
1,Mind Stone,pw21,foil,5
1,"Slogurk, the Overslime",pmid,,242p
1,Bleak Coven Vampires,plist,,521
1,"Sidisi, Undead Vizier",plist,,528
1,Honden of Infinite Rage,plist,,534
1,Thieves' Auction,plist,,542
1,Dire Wolf Prowler,plist,,546
1,Fierce Witchstalker,plist,,548
1,Master of the Wild Hunt,plist,,550
1,Witch's Oven,plist,,573
1,Karoo,plist,,575
1,Adamant Will,vow,,1
1,Angelic Quartermaster,vow,,2
1,Arm the Cathars,vow,,3
1,Bride's Gown,vow,,4
1,By Invitation Only,vow,,5
1,Circle of Confinement,vow,,7
1,Dawnhart Geist,vow,,8
1,Distracting Geist // Clever Distraction,vow,foil,9
2,Drogskol Infantry // Drogskol Armaments,vow,,10
1,Estwald Shieldbasher,vow,,11
1,Faithbound Judge // Sinner's Judgment,vow,,12
1,Fierce Retribution,vow,,13
1,Fleeting Spirit,vow,,14
1,Gryff Rider,vow,,15
1,Gryffwing Cavalry,vow,,16
1,Heron of Hope,vow,,18
1,Heron-Blessed Geist,vow,,19
1,"Katilda, Dawnhart Martyr // Katilda's Rising Dawn",vow,foil,21
1,Kindly Ancestor // Ancestor's Embrace,vow,,22
1,Lantern Flare,vow,,23
1,Militia Rallier,vow,,24
1,Nebelgast Beguiler,vow,,25
1,Nurturing Presence,vow,,26
1,Panicked Bystander // Cackling Culprit,vow,,28
1,Parish-Blade Trainee,vow,,29
1,Piercing Light,vow,,30
1,Radiant Grace // Radiant Restraints,vow,,31
1,Sanctify,vow,,33
1,Sigarda's Imprisonment,vow,,35
1,Supernatural Rescue,vow,,37
1,"Thalia, Guardian of Thraben",vow,,38
1,Traveling Minister,vow,,39
1,Unholy Officiant,vow,,41
1,Valorous Stance,vow,,42
1,Vampire Slayer,vow,,43
1,Wedding Announcement // Wedding Festivity,vow,,45
1,Alchemist's Retrieval,vow,,47
1,Binding Geist // Spectral Binding,vow,,48
1,Binding Geist // Spectral Binding,vow,foil,48
1,Biolume Egg // Biolume Serpent,vow,,49
2,Chill of the Grave,vow,,51
1,Cobbled Lancer,vow,,52
1,Consuming Tide,vow,,53
1,Cradle of Safety,vow,,54
1,Cruel Witness,vow,,55
1,Diver Skaab,vow,,56
2,Dreadlight Monstrosity,vow,,57
2,Fear of Death,vow,,59
1,Geistlight Snare,vow,,60
1,"Geralf, Visionary Stitcher",vow,,61
1,"Jacob Hauken, Inspector // Hauken's Insight",vow,,65
2,Lantern Bearer // Lanterns' Lift,vow,,66
2,Lunar Rejection,vow,,67
1,Mirrorhall Mimic // Ghastly Mimicry,vow,,68
1,Patchwork Crawler,vow,,72
1,Repository Skaab,vow,,73
1,Scattered Thoughts,vow,,74
2,Screaming Swarm,vow,,75
2,Selhoff Entomber,vow,,76
1,Selhoff Entomber,vow,foil,76
2,Serpentine Ambush,vow,,77
2,Skywarp Skaab,vow,,78
2,Soulcipher Board // Cipherbound Spirit,vow,,79
1,Steelclad Spirit,vow,,80
1,Stitched Assistant,vow,,81
1,Stormchaser Drake,vow,,82
1,Syncopate,vow,,83
1,Syphon Essence,vow,,84
2,Thirst for Discovery,vow,,85
1,Wanderlight Spirit,vow,,86
1,Wash Away,vow,,87
1,Whispering Wizard,vow,,88
1,Winged Portent,vow,,89
1,Witness the Future,vow,,90
1,Wretched Throng,vow,,91
1,Aim for the Head,vow,,92
1,Archghoul of Thraben,vow,,93
1,Bleed Dry,vow,,94
1,Bleed Dry,vow,foil,94
1,Blood Fountain,vow,,95
1,Blood Fountain,vow,foil,95
1,Bloodcrazed Socialite,vow,,96
1,Catapult Fodder // Catapult Captain,vow,,99
1,Cemetery Desecrator,vow,,100
1,Concealing Curtains // Revealing Eye,vow,,101
1,Courier Bat,vow,,102
1,Desperate Farmer // Depraved Harvester,vow,,104
1,Diregraf Scavenger,vow,,105
1,Doomed Dissenter,vow,,106
1,Doomed Dissenter,vow,foil,106
1,Dread Fugue,vow,,107
1,Dreadfeast Demon,vow,,108
1,Edgar's Awakening,vow,,110
1,Fell Stinger,vow,,112
1,Gift of Fangs,vow,,113
1,Gift of Fangs,vow,foil,113
1,Gluttonous Guest,vow,,114
1,Graf Reaver,vow,,115
1,Grisly Ritual,vow,,116
1,Groom's Finery,vow,,117
1,Hero's Downfall,vow,,120
1,Mindleech Ghoul,vow,,122
1,Parasitic Grasp,vow,,123
1,Persistent Specimen,vow,,125
1,Pointed Discussion,vow,,126
2,Ragged Recluse // Odious Witch,vow,,127
1,Ragged Recluse // Odious Witch,vow,foil,127
1,Rot-Tide Gargantua,vow,,129
1,Rot-Tide Gargantua,vow,foil,129
1,Skulking Killer,vow,,130
1,Sorin the Mirthless,vow,,131
1,Sorin the Mirthless,vow,foil,131
1,"Toxrill, the Corrosive",vow,,132
1,Undead Butler,vow,,133
1,Undying Malice,vow,,134
1,Unhallowed Phalanx,vow,,135
1,Vampire's Kiss,vow,,136
1,Vampire's Kiss,vow,foil,136
1,Wedding Security,vow,,138
1,Abrade,vow,,139
1,Alchemist's Gambit,vow,,140
1,Alluring Suitor // Deadly Dancer,vow,,141
1,Ancestral Anger,vow,,142
1,Ballista Watcher // Ballista Wielder,vow,,143
1,Belligerent Guest,vow,,144
1,Blood Hypnotist,vow,,145
1,Blood Petal Celebrant,vow,,146
1,Bloody Betrayal,vow,,147
1,Bloody Betrayal,vow,foil,147
1,Cemetery Gatekeeper,vow,,148
1,"Chandra, Dressed to Kill",vow,,149
1,Change of Fortune,vow,,150
1,Daybreak Combatants,vow,,153
1,Dominating Vampire,vow,,154
1,End the Festivities,vow,,155
1,End the Festivities,vow,foil,155
1,Falkenrath Celebrants,vow,,156
3,Fearful Villager // Fearsome Werewolf,vow,,157
1,Flame-Blessed Bolt,vow,,158
1,Frenzied Devils,vow,,159
1,Honeymoon Hearse,vow,,160
2,Hungry Ridgewolf,vow,,161
2,Into the Night,vow,,163
1,Into the Night,vow,foil,163
1,Kessig Flamebreather,vow,,164
1,Lacerate Flesh,vow,,166
2,Lambholt Raconteur // Lambholt Ravager,vow,,167
2,Lightning Wolf,vow,,168
1,Magma Pummeler,vow,,169
1,Markov Retribution,vow,,171
1,Pyre Spawn,vow,,173
1,Pyre Spawn,vow,foil,173
1,Reckless Impulse,vow,,174
1,Reckless Impulse,vow,foil,174
2,Runebound Wolf,vow,,176
1,Sanguine Statuette,vow,,177
2,Sure Strike,vow,,179
1,Sure Strike,vow,foil,179
1,Vampires' Vengeance,vow,,180
1,Voldaren Epicure,vow,,182
1,Voltaic Visionary // Volt-Charged Berserker,vow,,183
2,Weary Prisoner // Wrathful Jailbreaker,vow,,184
2,Apprentice Sharpshooter,vow,,185
1,Ascendant Packleader,vow,,186
2,Bramble Armor,vow,,188
2,Bramble Wurm,vow,,189
2,Cartographer's Survey,vow,,190
1,Cloaked Cadet,vow,,192
2,Crawling Infestation,vow,,193
1,Crushing Canopy,vow,,194
2,Dawnhart Disciple,vow,,196
1,Dawnhart Disciple,vow,foil,196
2,Dormant Grove // Gnarled Grovestrider,vow,,198
1,Flourishing Hunter,vow,,199
1,Glorious Sunrise,vow,,200
1,Hiveheart Shaman,vow,,202
2,Hookhand Mariner // Riphook Raider,vow,,203
1,Howlpack Piper // Wildsong Howler,vow,,205
1,Laid to Rest,vow,,207
3,Massive Might,vow,,208
3,Moldgraf Millipede,vow,,209
2,Mulch,vow,,210
1,Nature's Embrace,vow,,211
1,Oakshade Stalker // Moonlit Ambusher,vow,,212
2,Packsong Pup,vow,,213
2,Reclusive Taxidermist,vow,,214
1,Reclusive Taxidermist,vow,foil,214
2,Retrieve,vow,,215
1,Rural Recruit,vow,,216
1,Sawblade Slinger,vow,foil,217
1,Sheltering Boughs,vow,,218
2,Snarling Wolf,vow,,219
2,Spiked Ripsaw,vow,,220
1,Splendid Reclamation,vow,,221
2,Spore Crawler,vow,,222
2,Sporeback Wolf,vow,,223
3,Toxic Scorpion,vow,,224
1,Ulvenwald Oddity // Ulvenwald Behemoth,vow,,225
1,Weaver of Blossoms // Blossom-Clad Werewolf,vow,,226
3,Witch's Web,vow,,227
1,Witch's Web,vow,foil,227
2,Wolf Strike,vow,,228
3,Wolfkin Outcast // Wedding Crasher,vow,,229
2,Ancient Lumberknot,vow,,230
1,Ancient Lumberknot,vow,foil,230
1,Bloodtithe Harvester,vow,,232
1,Brine Comber // Brinebound Gift,vow,,233
1,Child of the Pack // Savage Packmate,vow,foil,234
1,"Dorothea, Vengeful Victim // Dorothea's Retribution",vow,,235
1,"Edgar, Charmed Groom // Edgar Markov's Coffin",vow,,236
1,"Eruth, Tormented Prophet",vow,,237
1,Markov Purifier,vow,,241
1,Markov Waltzer,vow,,242
1,"Odric, Blood-Cursed",vow,,243
1,Old Rutstein,vow,,244
1,Skull Skaab,vow,,248
1,"Torens, Fist of the Angels",vow,,249
2,Vilespawn Spider,vow,,250
1,Vilespawn Spider,vow,foil,250
1,Blood Servitor,vow,,252
1,Boarded Window,vow,,253
1,Ceremonial Knife,vow,,254
1,Foreboding Statue // Forsaken Thresher,vow,,256
3,Honored Heirloom,vow,,257
2,Lantern of the Lost,vow,,259
1,Lantern of the Lost,vow,foil,259
1,Wedding Invitation,vow,,260
2,Evolving Wilds,vow,,263
1,Stormcarved Coast,vow,,265
1,Sundown Pass,vow,,266
2,Plains,vow,,268
1,Plains,vow,foil,268
3,Plains,vow,,269
4,Island,vow,,270
3,Island,vow,,271
4,Swamp,vow,,272
2,Swamp,vow,,273
3,Mountain,vow,,274
3,Mountain,vow,,275
3,Forest,vow,,276
2,Forest,vow,,277
1,Forest,vow,foil,277
1,Dreamroot Cascade,vow,,282
4,Unholy Officiant,vow,,286
4,Bloodcrazed Socialite,vow,,288
1,Bloodcrazed Socialite,vow,foil,288
1,Bloodsworn Squire // Bloodsworn Knight,vow,foil,289
1,Bloodvial Purveyor,vow,,290
4,Gluttonous Guest,vow,,292
3,Innocent Traveler // Malicious Invader,vow,,294
3,Skulking Killer,vow,,296
1,Wedding Security,vow,,299
4,Alluring Suitor // Deadly Dancer,vow,,300
6,Belligerent Guest,vow,,301
1,Blood Hypnotist,vow,,302
3,Blood Petal Celebrant,vow,,303
7,Falkenrath Celebrants,vow,,306
5,Voldaren Epicure,vow,,308
1,"Anje, Maid of Dishonor",vow,,309
2,Bloodtithe Harvester,vow,,310
1,Markov Purifier,vow,,312
1,Markov Waltzer,vow,,313
1,Markov Waltzer,vow,foil,313
1,"Dorothea, Vengeful Victim // Dorothea's Retribution",vow,,322
1,"Eruth, Tormented Prophet",vow,foil,323
1,"Grolnok, the Omnivore",vow,,324
1,"Halana and Alena, Partners",vow,,325
1,Falkenrath Forebear,vow,foil,334
12,Plains,vow,,398
11,Island,vow,,399
14,Swamp,vow,,400
11,Mountain,vow,,401
1,Voldaren Estate,vow,foil,403
1,"Millicent, Restless Revenant",voc,foil,1
1,"Strefan, Maurer Progenitor",voc,foil,2
1,"Donal, Herald of Wings",voc,foil,3
1,"Timothar, Baron of Bats",voc,foil,4
1,Drogskol Reinforcements,voc,,5
1,Haunted Library,voc,,6
1,Priest of the Blessed Graf,voc,,7
1,"Rhoda, Geist Avenger",voc,,8
1,Storm of Souls,voc,,9
1,Sudden Salvation,voc,,10
1,Breath of the Sleepless,voc,,11
1,Ethereal Investigator,voc,,12
1,Haunting Imitation,voc,,13
1,Occult Epiphany,voc,,14
1,Spectral Arcanist,voc,,15
1,"Timin, Youthful Geist",voc,,16
1,Crossway Troublemakers,voc,,17
1,Glass-Cast Heart,voc,,18
1,"Kamber, the Plunderer",voc,,19
1,Olivia's Wrath,voc,,20
1,Predators' Hour,voc,,21
1,Shadowgrange Archfiend,voc,,22
1,Arterial Alchemy,voc,,23
1,Imposing Grandeur,voc,,24
1,"Laurine, the Diversion",voc,,25
1,Markov Enforcer,voc,,26
1,Midnight Arsonist,voc,,27
1,Scion of Opulence,voc,,28
1,Disorder in the Court,voc,,29
1,Sinister Waltz,voc,,30
1,Imperious Mindbreaker,voc,,33
1,Doom Weaver,voc,,34
1,Mirage Phalanx,voc,,35
1,Angel of Flight Alabaster,voc,,77
1,Benevolent Offering,voc,,78
1,Boreas Charger,voc,,79
1,Bygone Bishop,voc,,80
1,Crush Contraband,voc,,81
1,Custodi Soulbinders,voc,,82
1,Custodi Squire,voc,,83
1,Darksteel Mutation,voc,,84
1,Fell the Mighty,voc,,85
1,Field of Souls,voc,,86
1,Ghostly Prison,voc,,87
1,Hallowed Spiritkeeper,voc,,88
